512.24998,0.01620
511.99998,0.01785
511.74998,0.01964
511.49998,0.02150
511.24998,0.02062
510.99998,0.02196
510.74998,0.02282
510.49998,0.02165
510.24998,0.02318
509.99998,0.02439
509.74998,0.02167
509.49998,0.02355
509.24998,0.02620
508.99998,0.02500
508.74998,0.02745
508.49998,0.02979
508.24998,0.02936
507.99998,0.02950
507.74998,0.02890
507.49998,0.03026
507.24998,0.03272
506.99998,0.03427
506.74998,0.03376
506.49998,0.03470
506.24998,0.03748
505.99998,0.03745
505.74998,0.03690
505.49998,0.03977
505.24998,0.04351
504.99998,0.04260
504.74998,0.04031
504.49998,0.04531
504.24998,0.04412
503.99998,0.04590
503.74998,0.04741
503.49998,0.04968
503.24998,0.05133
502.99998,0.05481
502.74998,0.05538
502.49998,0.05596
502.24998,0.05542
501.99998,0.05830
501.74998,0.06092
501.49998,0.06213
501.24998,0.06239
500.99998,0.06646
500.74998,0.06701
500.49998,0.07251
500.24998,0.07135
499.99998,0.07252
499.74998,0.07489
499.49998,0.07687
499.24998,0.07986
498.99998,0.08068
498.74998,0.08225
498.49998,0.08348
498.24998,0.09161
497.99998,0.08983
497.74998,0.09204
497.49998,0.09332
497.24998,0.09856
496.99998,0.10065
496.74998,0.10330
496.49998,0.10467
496.24998,0.10812
495.99998,0.11085
495.74998,0.11150
495.49998,0.11184
495.24998,0.11629
494.99998,0.11709
494.74998,0.12034
494.49998,0.12217
494.24998,0.12346
493.99998,0.13002
493.74998,0.12831
493.49998,0.13184
493.24998,0.13318
492.99998,0.13987
492.74998,0.14125
492.49998,0.14324
492.24998,0.14472
491.99998,0.14851
491.74998,0.15104
491.49998,0.15673
491.24998,0.15823
490.99998,0.15764
490.74998,0.16109
490.49998,0.16502
490.24997,0.16640
489.99997,0.16898
489.74997,0.17167
489.49997,0.17557
489.24997,0.17851
488.99997,0.17898
488.74997,0.17989
488.49997,0.18496
488.24997,0.18898
487.99997,0.18883
487.74997,0.19238
487.49997,0.19056
487.24997,0.19878
486.99997,0.19871
486.74997,0.20327
486.49997,0.20376
486.24997,0.20827
485.99997,0.21118
485.74997,0.21018
485.49997,0.21231
485.24997,0.21370
484.99997,0.21483
484.74997,0.21972
484.49997,0.21868
484.24997,0.22159
483.99997,0.22239
483.74997,0.22540
483.49997,0.22856
483.24997,0.22913
482.99997,0.23170
482.74997,0.23027
482.49997,0.23249
482.24997,0.23422
481.99997,0.23705
481.74997,0.23472
481.49997,0.23817
481.24997,0.24165
480.99997,0.24070
480.74997,0.24074
480.49997,0.24187
480.24997,0.24460
479.99997,0.24594
479.74997,0.24395
479.49997,0.24508
479.24997,0.24607
478.99997,0.24581
478.74997,0.24760
478.49997,0.24522
478.24997,0.24834
477.99997,0.24949
477.74997,0.25114
477.49997,0.24973
477.24997,0.24937
476.99997,0.24513
476.74997,0.25040
476.49997,0.24821
476.24997,0.24811
475.99997,0.24815
475.74997,0.24983
475.49997,0.24993
475.24997,0.25083
474.99997,0.24955
474.74997,0.24675
474.49997,0.24808
474.24997,0.24589
473.99997,0.24736
473.74997,0.24837
473.49997,0.24439
473.24997,0.24528
472.99997,0.24456
472.74997,0.24410
472.49997,0.24214
472.24997,0.24272
471.99997,0.24245
471.74997,0.24222
471.49997,0.24380
471.24997,0.24279
470.99997,0.24264
470.74997,0.24014
470.49997,0.24179
470.24997,0.24155
469.99997,0.24074
469.74997,0.24035
469.49997,0.23974
469.24997,0.24063
468.99997,0.23892
468.74997,0.23872
468.49997,0.24156
468.24997,0.23895
467.99997,0.24075
467.74997,0.23904
467.49997,0.23856
467.24997,0.23857
466.99997,0.23978
466.74997,0.24197
466.49997,0.24061
466.24997,0.24454
465.99997,0.24459
465.74997,0.24297
465.49997,0.24421
465.24997,0.24509
464.99997,0.24456
464.74997,0.24313
464.49997,0.24742
464.24997,0.24697
463.99997,0.24941
463.74997,0.24727
463.49997,0.25063
463.24997,0.25290
462.99997,0.25208
462.74997,0.25311
462.49997,0.25324
462.24997,0.25490
461.99997,0.25816
461.74997,0.25937
461.49997,0.25903
461.24997,0.26215
460.99997,0.26274
460.74997,0.26518
460.49997,0.26566
460.24997,0.26603
459.99997,0.26904
459.74997,0.27080
459.49997,0.27129
459.24997,0.27360
458.99997,0.27613
458.74997,0.27828
458.49997,0.27768
458.24997,0.27917
457.99997,0.28155
457.74997,0.28174
457.49997,0.28645
457.24997,0.28661
456.99997,0.28748
456.74997,0.28648
456.49997,0.29290
456.24997,0.29267
455.99997,0.29082
455.74997,0.29586
455.49997,0.29402
455.24997,0.29752
454.99997,0.29557
454.74997,0.29760
454.49997,0.29658
454.24997,0.30071
453.99997,0.30096
453.74997,0.30177
453.49997,0.30196
453.24997,0.30341
452.99997,0.30545
452.74997,0.30311
452.49997,0.30600
452.24997,0.30615
451.99997,0.30507
451.74997,0.30716
451.49997,0.30753
451.24997,0.30538
450.99997,0.30973
450.74997,0.30771
450.49997,0.30941
450.24997,0.30694
449.99997,0.30802
449.74997,0.30938
449.49997,0.30900
449.24997,0.30521
448.99997,0.30351
448.74997,0.30491
448.49997,0.30704
448.24997,0.30552
447.99997,0.30256
447.74997,0.30363
447.49997,0.30188
447.24997,0.30291
446.99997,0.30059
446.74997,0.29902
446.49997,0.29745
446.24997,0.30118
445.99997,0.29995
445.74997,0.29437
445.49997,0.29468
445.24997,0.29443
444.99997,0.29327
444.74997,0.29220
444.49997,0.29026
444.24997,0.29032
443.99997,0.28977
443.74997,0.28680
443.49997,0.28333
443.24997,0.28594
442.99997,0.28383
442.74997,0.28206
442.49997,0.28189
442.24997,0.27576
441.99997,0.28149
441.74997,0.27777
441.49997,0.27616
441.24997,0.27551
440.99997,0.27391
440.74997,0.27211
440.49997,0.26931
440.24997,0.26854
439.99997,0.26858
439.74997,0.26539
439.49997,0.26623
439.24997,0.26300
438.99997,0.26187
438.74997,0.26245
438.49997,0.26133
438.24997,0.25887
437.99997,0.25788
437.74997,0.25780
437.49997,0.25630
437.24997,0.25310
436.99997,0.25340
436.74997,0.25581
436.49997,0.25091
436.24997,0.25032
435.99997,0.25133
435.74997,0.24788
435.49997,0.24879
435.24997,0.24602
434.99997,0.24742
434.74997,0.24689
434.49997,0.24379
434.24997,0.24449
433.99997,0.24424
433.74997,0.24461
433.49997,0.24277
433.24997,0.24303
432.99997,0.24379
432.74997,0.24241
432.49997,0.24157
432.24997,0.23981
431.99997,0.24210
431.74997,0.23895
431.49997,0.24126
431.24997,0.24120
430.99997,0.23884
430.74997,0.24209
430.49997,0.23915
430.24997,0.23829
429.99997,0.23718
429.74997,0.23856
429.49997,0.23888
429.24997,0.23947
428.99997,0.23805
428.74997,0.24039
428.49997,0.23706
428.24997,0.23800
427.99997,0.23718
427.74997,0.23775
427.49997,0.23773
427.24997,0.23571
426.99997,0.23485
426.74997,0.23471
426.49997,0.23332
426.24997,0.23572
425.99997,0.23556
425.74997,0.23563
425.49997,0.23495
425.24997,0.23481
424.99997,0.23518
424.74997,0.23379
424.49997,0.23255
424.24997,0.23037
423.99997,0.22944
423.74997,0.22973
423.49997,0.23008
423.24997,0.22964
422.99997,0.22908
422.74997,0.22681
422.49997,0.22599
422.24997,0.22415
421.99997,0.22301
421.74997,0.22098
421.49997,0.22098
421.24997,0.22058
420.99997,0.22091
420.74997,0.21762
420.49997,0.21720
420.24997,0.21695
419.99997,0.21620
419.74997,0.21430
419.49997,0.21164
419.24997,0.21036
418.99997,0.21046
418.74997,0.20513
418.49997,0.20714
418.24997,0.20458
417.99997,0.20354
417.74997,0.20075
417.49997,0.19978
417.24997,0.19997
416.99997,0.19596
416.74997,0.19627
416.49997,0.19568
416.24997,0.19261
415.99997,0.19181
415.74997,0.19069
415.49997,0.18569
415.24997,0.18507
414.99997,0.18256
414.74997,0.18589
414.49997,0.18589
414.24997,0.18364
413.99997,0.17857
413.74997,0.18040
413.49997,0.17731
413.24997,0.17814
412.99997,0.17472
412.74997,0.17464
412.49997,0.17204
412.24997,0.17382
411.99997,0.17015
411.74997,0.16932
411.49997,0.16831
411.24997,0.16698
410.99997,0.16755
410.74997,0.16644
410.49997,0.16402
410.24997,0.16248
409.99997,0.16253
409.74997,0.16224
409.49997,0.16078
409.24997,0.15900
408.99997,0.15572
408.74997,0.15764
408.49997,0.15380
408.24997,0.15798
407.99997,0.15140
407.74997,0.15264
407.49997,0.15122
407.24997,0.15112
406.99997,0.15124
406.74997,0.15099
406.49997,0.14890
406.24996,0.14728
405.99996,0.14794
405.74996,0.14458
405.49996,0.14734
405.24996,0.14477
404.99996,0.14682
404.74996,0.14575
404.49996,0.14404
404.24996,0.14502
403.99996,0.14127
403.74996,0.14089
403.49996,0.14265
403.24996,0.13961
402.99996,0.13970
402.74996,0.13925
402.49996,0.13694
402.24996,0.13621
401.99996,0.13833
401.74996,0.13549
401.49996,0.13651
401.24996,0.13800
400.99996,0.13585
400.74996,0.13434
400.49996,0.13487
400.24996,0.13379
399.99996,0.12947
399.74996,0.13124
399.49996,0.13146
399.24996,0.13039
398.99996,0.13147
398.74996,0.12647
398.49996,0.12676
398.24996,0.12773
397.99996,0.12524
397.74996,0.12352
397.49996,0.12107
397.24996,0.12315
396.99996,0.12305
396.74996,0.11935
396.49996,0.11840
396.24996,0.12038
395.99996,0.11462
395.74996,0.11567
395.49996,0.11621
395.24996,0.11360
394.99996,0.11135
394.74996,0.11033
394.49996,0.11305
394.24996,0.11262
393.99996,0.11307
393.74996,0.10849
393.49996,0.10699
393.24996,0.10535
392.99996,0.10402
392.74996,0.10646
392.49996,0.10409
392.24996,0.09896
391.99996,0.10192
391.74996,0.10177
391.49996,0.09824
391.24996,0.09818
390.99996,0.09764
390.74996,0.09501
390.49996,0.09088
390.24996,0.09347
389.99996,0.09292
389.74996,0.09477
389.49996,0.08905
389.24996,0.09044
388.99996,0.08882
388.74996,0.09027
388.49996,0.08614
388.24996,0.08787
387.99996,0.08538
387.74996,0.08542
387.49996,0.08654
387.24996,0.08352
386.99996,0.08400
386.74996,0.08491
386.49996,0.08205
386.24996,0.08177
385.99996,0.07910
385.74996,0.08093
385.49996,0.07989
385.24996,0.07995
384.99996,0.07772
384.74996,0.08041
384.49996,0.07721
384.24996,0.07434
383.99996,0.07754
383.74996,0.07560
383.49996,0.07460
383.24996,0.07337
382.99996,0.07098
382.74996,0.07769
382.49996,0.07318
382.24996,0.07288
381.99996,0.06898
381.74996,0.07108
381.49996,0.06755
381.24996,0.06742
380.99996,0.07201
380.74996,0.06511
380.49996,0.06734
380.24996,0.07121
379.99996,0.06607
379.74996,0.06627
379.49996,0.06681
379.24996,0.06495
378.99996,0.06645
378.74996,0.06505
378.49996,0.06452
378.24996,0.06292
377.99996,0.06345
377.74996,0.06193
377.49996,0.06332
377.24996,0.06089
376.99996,0.06095
376.74996,0.05904
376.49996,0.06073
376.24996,0.05918
375.99996,0.05873
375.74996,0.05827
375.49996,0.05629
375.24996,0.05942
374.99996,0.05896
374.74996,0.05605
374.49996,0.05566
374.24996,0.05395
373.99996,0.05631
373.74996,0.05667
373.49996,0.05211
373.24996,0.05224
372.99996,0.05555
372.74996,0.05356
372.49996,0.05362
372.24996,0.05374
371.99996,0.05249
371.74996,0.05114
371.49996,0.05097
371.24996,0.05013
370.99996,0.04786
370.74996,0.04794
370.49996,0.04986
370.24996,0.04731
369.99996,0.04798
369.74996,0.04817
369.49996,0.04979
369.24996,0.05023
368.99996,0.04447
368.74996,0.04621
368.49996,0.04421
368.24996,0.04665
367.99996,0.04124
367.74996,0.04357
367.49996,0.04380
367.24996,0.04541
366.99996,0.04391
366.74996,0.04281
366.49996,0.04188
366.24996,0.04632
365.99996,0.04336
365.74996,0.03787
365.49996,0.04187
365.24996,0.04261
364.99996,0.03927
364.74996,0.03848
364.49996,0.04133
364.24996,0.03718
363.99996,0.03727
363.74996,0.03861
363.49996,0.03991
363.24996,0.04007
362.99996,0.03918
362.74996,0.03592
362.49996,0.03951
362.24996,0.03806
361.99996,0.03702
361.74996,0.03840
361.49996,0.03886
361.24996,0.03680
360.99996,0.03976
360.74996,0.03491
360.49996,0.03744
360.24996,0.03489
359.99996,0.03422
359.74996,0.03422
359.49996,0.03226
359.24996,0.03702
358.99996,0.03478
358.74996,0.03683
358.49996,0.03733
358.24996,0.03805
357.99996,0.03504
357.74996,0.03444
357.49996,0.03629
357.24996,0.03854
356.99996,0.03982
356.74996,0.03449
356.49996,0.03929
356.24996,0.03434
355.99996,0.03415
355.74996,0.03382
355.49996,0.03703
355.24996,0.03372
354.99996,0.03682
354.74996,0.03239
354.49996,0.03242
354.24996,0.03393
353.99996,0.03069
353.74996,0.03339
353.49996,0.03564
353.24996,0.03259
352.99996,0.03387
352.74996,0.03266
352.49996,0.03140
352.24996,0.03748
351.99996,0.03605
351.74996,0.03155
351.49996,0.03442
351.24996,0.03332
350.99996,0.03335
350.74996,0.03195
350.49996,0.03585
350.24996,0.03526
349.99996,0.03505
349.74996,0.03259
349.49996,0.03459
349.24996,0.03215
348.99996,0.03109
348.74996,0.03033
348.49996,0.03367
348.24996,0.03269
347.99996,0.03456
347.74996,0.03339
347.49996,0.03340
347.24996,0.03108
346.99996,0.03393
346.74996,0.03232
346.49996,0.03568
346.24996,0.02935
345.99996,0.03318
345.74996,0.02854
345.49996,0.03259
345.24996,0.03572
344.99996,0.03098
344.74996,0.03126
344.49996,0.03321
344.24996,0.03212
343.99996,0.03121
343.74996,0.03226
343.49996,0.03028
343.24996,0.03096
342.99996,0.03436
342.74996,0.03298
342.49996,0.03067
342.24996,0.02582
341.99996,0.03076
341.74996,0.02642
341.49996,0.02865
341.24996,0.03045
340.99996,0.03528
340.74996,0.03195
340.49996,0.03656
340.24996,0.03069
339.99996,0.03062
339.74996,0.03476
339.49996,0.03400
339.24996,0.03226
338.99996,0.03607
338.74996,0.03586
338.49996,0.03270
338.24996,0.03216
337.99996,0.02873
337.74996,0.03568
337.49996,0.02854
337.24996,0.02701
336.99996,0.03103
336.74996,0.03162
336.49996,0.03153
336.24996,0.03359
335.99996,0.03012
335.74996,0.03289
335.49996,0.03727
335.24996,0.03174
334.99996,0.03169
334.74996,0.02734
334.49996,0.03043
334.24996,0.03121
333.99996,0.03032
333.74996,0.02665
333.49996,0.03002
333.24996,0.03380
332.99996,0.03255
332.74996,0.02898
332.49996,0.02761
332.24996,0.03270
331.99996,0.03309
331.74996,0.03137
331.49996,0.03521
331.24996,0.02709
330.99996,0.03040
330.74996,0.03348
330.49996,0.02905
330.24996,0.03201
329.99996,0.03202
329.74996,0.02456
329.49996,0.02899
329.24996,0.03078
328.99996,0.02910
328.74996,0.02625
328.49996,0.02729
328.24996,0.03203
327.99996,0.02803
327.74996,0.02997
327.49996,0.03130
327.24996,0.03569
326.99996,0.02625
326.74996,0.02953
326.49996,0.02797
326.24996,0.03009
325.99996,0.02691
325.74996,0.02921
325.49996,0.02691
325.24996,0.03195
324.99996,0.02955
324.74996,0.02748
324.49996,0.02860
324.24996,0.02940
323.99996,0.02766
323.74996,0.02311
323.49996,0.02662
323.24996,0.03051
322.99996,0.03261
322.74996,0.01935
322.49995,0.03204
322.24995,0.03025
321.99995,0.02694
321.74995,0.03277
321.49995,0.03190
321.24995,0.03095
320.99995,0.02662
320.74995,0.03029
320.49995,0.03225
320.24995,0.03622
319.99995,0.03455
319.74995,0.03170
319.49995,0.03134
319.24995,0.02843
318.99995,0.03419
318.74995,0.03104
318.49995,0.02651
318.24995,0.02894
317.99995,0.03140
317.74995,0.02774
317.49995,0.03288
317.24995,0.03340
316.99995,0.02985
316.74995,0.03157
316.49995,0.03636
316.24995,0.02899
315.99995,0.03935
315.74995,0.03540
315.49995,0.03823
315.24995,0.03302
314.99995,0.02991
314.74995,0.03638
314.49995,0.03251
314.24995,0.03560
313.99995,0.03202
313.74995,0.03479
313.49995,0.03732
313.24995,0.03013
312.99995,0.03432
312.74995,0.03544
312.49995,0.03112
312.24995,0.03524
311.99995,0.03471
311.74995,0.04023
311.49995,0.03701
311.24995,0.03201
310.99995,0.02714
310.74995,0.04112
310.49995,0.03933
310.24995,0.03644
309.99995,0.04327
309.74995,0.03598
309.49995,0.03761
309.24995,0.03686
308.99995,0.03601
308.74995,0.03700
308.49995,0.03822
308.24995,0.03675
307.99995,0.03909
307.74995,0.03604
307.49995,0.03649
307.24995,0.03725
306.99995,0.03732
306.74995,0.03896
306.49995,0.04053
306.24995,0.04096
305.99995,0.04495
305.74995,0.04682
305.49995,0.04437
305.24995,0.04604
304.99995,0.04252
304.74995,0.04648
304.49995,0.04563
304.24995,0.04588
303.99995,0.04865
303.74995,0.05098
303.49995,0.04907
303.24995,0.04860
302.99995,0.04915
302.74995,0.05044
302.49995,0.05024
302.24995,0.05238
301.99995,0.05318
301.74995,0.05518
301.49995,0.05751
301.24995,0.05958
300.99995,0.06302
300.74995,0.06073
300.49995,0.06515
300.24995,0.06809
